Date;Time;Temp;Moisture;Baro;Current;X;Y;Z;Mircophone
06/04/2023;12:35:06; 22.65; 42.22;1016.12;722;-1.00;5.00;-9.00;768
06/04/2023;12:35:06; 22.65; 42.22;1016.12;734;-1.00;3.00;-12.00;587
06/04/2023;12:35:06; 22.65; 42.22;1016.12;738;1.00;5.00;-9.00;684
06/04/2023;12:35:06; 22.65; 42.22;1016.12;732;-1.00;10.00;-11.00;739
06/04/2023;12:35:07; 22.65; 42.22;1016.12;753;0.00;-2.00;-13.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;727;2.00;0.00;-10.00;963
06/04/2023;12:35:07; 22.65; 42.22;1016.12;725;0.00;3.00;-14.00;987
06/04/2023;12:35:07; 22.65; 42.22;1016.12;742;1.00;-3.00;-10.00;656
06/04/2023;12:35:07; 22.65; 42.22;1016.12;718;1.00;7.00;-8.00;906
06/04/2023;12:35:07; 22.65; 42.22;1016.12;745;2.00;1.00;-11.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;723;2.00;4.00;-7.00;901
06/04/2023;12:35:07; 22.65; 42.22;1016.12;741;1.00;3.00;-11.00;789
06/04/2023;12:35:07; 22.65; 42.22;1016.12;739;2.00;-1.00;-13.00;561
06/04/2023;12:35:07; 22.65; 42.22;1016.12;713;-2.00;7.00;-11.00;851
06/04/2023;12:35:07; 22.65; 42.22;1016.12;729;-1.00;-5.00;-13.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;705;0.00;2.00;-10.00;836
06/04/2023;12:35:07; 22.65; 42.22;1016.12;730;-1.00;12.00;-11.00;955
06/04/2023;12:35:07; 22.65; 42.22;1016.12;747;1.00;-3.00;-10.00;687
06/04/2023;12:35:07; 22.65; 42.22;1016.12;720;0.00;8.00;-10.00;842
06/04/2023;12:35:07; 22.65; 42.22;1016.12;735;0.00;5.00;-15.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;749;0.00;5.00;-8.00;553
06/04/2023;12:35:07; 22.65; 42.22;1016.12;721;1.00;5.00;-12.00;868
06/04/2023;12:35:07; 22.65; 42.22;1016.12;743;2.00;0.00;-12.00;525
06/04/2023;12:35:07; 22.65; 42.22;1016.12;717;-2.00;5.00;-11.00;898
06/04/2023;12:35:07; 22.65; 42.22;1016.12;735;0.00;-4.00;-13.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;735;1.00;5.00;-10.00;851
06/04/2023;12:35:07; 22.65; 42.22;1016.12;709;1.00;11.00;-11.00;917
06/04/2023;12:35:07; 22.65; 42.22;1016.12;731;2.00;-2.00;-10.00;547
06/04/2023;12:35:07; 22.65; 42.22;1016.12;757;1.00;9.00;-10.00;944
06/04/2023;12:35:07; 22.65; 42.22;1016.12;726;0.00;5.00;-13.00;712
06/04/2023;12:35:07; 22.65; 42.22;1016.12;730;0.00;7.00;-9.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;755;1.00;5.00;-14.00;831
06/04/2023;12:35:07; 22.65; 42.22;1016.12;724;1.00;1.00;-12.00;649
06/04/2023;12:35:07; 22.65; 42.22;1016.12;734;-1.00;6.00;-11.00;1104
06/04/2023;12:35:07; 22.65; 42.22;1016.12;710;1.00;0.00;-13.00;860
06/04/2023;12:35:07; 22.65; 42.22;1016.12;725;0.00;8.00;-10.00;796
06/04/2023;12:35:07; 22.65; 42.22;1016.12;750;0.00;-3.00;-13.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;725;1.00;1.00;-10.00;823
06/04/2023;12:35:07; 22.65; 42.22;1016.12;720;0.00;11.00;-11.00;990
06/04/2023;12:35:07; 22.65; 42.22;1016.12;738;0.00;-3.00;-10.00;923
06/04/2023;12:35:07; 22.65; 42.22;1016.12;707;0.00;5.00;-9.00;664
06/04/2023;12:35:07; 22.65; 42.22;1016.12;738;0.00;4.00;-12.00;571
06/04/2023;12:35:07; 22.65; 42.22;1016.12;744;0.00;6.00;-9.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;714;0.00;3.00;-12.00;937
06/04/2023;12:35:07; 22.65; 42.22;1016.12;742;2.00;-3.00;-13.00;695
06/04/2023;12:35:07; 22.65; 42.22;1016.12;753;-1.00;7.00;-10.00;770
06/04/2023;12:35:07; 22.65; 42.22;1016.12;724;0.00;-4.00;-12.00;755
06/04/2023;12:35:07; 22.65; 42.22;1016.12;738;1.00;2.00;-9.00;860
06/04/2023;12:35:07; 22.65; 42.22;1016.12;761;0.00;2.00;-13.00;1005
06/04/2023;12:35:07; 22.65; 42.22;1016.12;732;0.00;-2.00;-9.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;728;0.00;8.00;-11.00;803
06/04/2023;12:35:07; 22.65; 42.22;1016.12;701;0.00;0.00;-11.00;813
06/04/2023;12:35:07; 22.65; 42.22;1016.12;721;0.00;6.00;-9.00;919
06/04/2023;12:35:07; 22.65; 42.22;1016.12;745;1.00;4.00;-12.00;848
06/04/2023;12:35:07; 22.65; 42.22;1016.12;720;0.00;9.00;-9.00;805
06/04/2023;12:35:07; 22.65; 42.22;1016.12;717;-1.00;7.00;-11.00;829
06/04/2023;12:35:07; 22.65; 42.22;1016.12;733;1.00;4.00;-9.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;703;-1.00;11.00;-11.00;792
06/04/2023;12:35:07; 22.65; 42.22;1016.12;724;-1.00;0.00;-13.00;837
06/04/2023;12:35:07; 22.65; 42.22;1016.12;749;1.00;8.00;-8.00;975
06/04/2023;12:35:07; 22.65; 42.22;1016.12;716;1.00;5.00;-12.00;991
06/04/2023;12:35:07; 22.65; 42.22;1016.12;734;1.00;1.00;-10.00;904
06/04/2023;12:35:07; 22.65; 42.22;1016.12;734;1.00;3.00;-13.00;897
06/04/2023;12:35:07; 22.65; 42.22;1016.12;706;1.00;1.00;-12.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;719;0.00;8.00;-9.00;672
06/04/2023;12:35:07; 22.65; 42.22;1016.12;743;0.00;-2.00;-13.00;874
06/04/2023;12:35:07; 22.65; 42.22;1016.12;713;1.00;7.00;-9.00;870
06/04/2023;12:35:07; 22.65; 42.22;1016.12;721;1.00;-2.00;-14.00;740
06/04/2023;12:35:07; 22.65; 42.22;1016.12;717;1.00;0.00;-10.00;935
06/04/2023;12:35:07; 22.65; 42.22;1016.12;724;-1.00;10.00;-11.00;914
06/04/2023;12:35:07; 22.65; 42.22;1016.12;712;-1.00;0.00;-10.00;576
06/04/2023;12:35:07; 22.65; 42.22;1016.12;730;0.00;6.00;-10.00;
06/04/2023;12:35:07; 22.65; 42.22;1016.12;732;2.00;2.00;-12.00;727
06/04/2023;12:35:07; 22.65; 42.22;1016.12;726;0.00;9.00;-10.00;651
06/04/2023;12:35:07; 22.65; 42.22;1016.12;728;-2.00;5.00;-14.00;836
06/04/2023;12:35:07; 22.65; 42.22;1016.12;740;0.00;8.00;-11.00;785
06/04/2023;12:35:07; 22.65; 42.22;1016.12;709;-1.00;8.00;-12.00;850
06/04/2023;12:35:07; 22.65; 42.22;1016.12;736;2.00;2.00;-9.00;794
06/04/2023;12:35:07; 22.65; 42.22;1016.12;754;0.00;12.00;-12.00;943
06/04/2023;12:35:08; 22.65; 42.22;1016.12;727;0.00;-1.00;-10.00;679
06/04/2023;12:35:08; 22.65; 42.22;1016.12;715;0.00;7.00;-10.00;778
06/04/2023;12:35:08; 22.65; 42.22;1016.12;740;1.00;3.00;-13.00;
06/04/2023;12:35:08; 22.65; 42.22;1016.12;714;-1.00;7.00;-9.00;492
06/04/2023;12:35:08; 22.65; 42.22;1016.12;726;-1.00;3.00;-13.00;965
06/04/2023;12:35:08; 22.65; 42.22;1016.12;744;0.00;8.00;-9.00;732
06/04/2023;12:35:08; 22.65; 42.22;1016.12;715;-1.00;6.00;-12.00;757
06/04/2023;12:35:08; 22.65; 42.22;1016.12;723;2.00;6.00;-9.00;623
06/04/2023;12:35:08; 22.65; 42.22;1016.12;731;0.00;12.00;-12.00;837
06/04/2023;12:35:08; 22.65; 42.22;1016.12;755;0.00;0.00;-13.00;712
06/04/2023;12:35:08; 22.65; 42.22;1016.12;722;0.00;8.00;-11.00;879
06/04/2023;12:35:08; 22.65; 42.22;1016.12;737;0.00;4.00;-13.00;559
06/04/2023;12:35:08; 22.65; 42.22;1016.12;733;-1.00;7.00;-9.00;
06/04/2023;12:35:08; 22.65; 42.22;1016.12;705;1.00;2.00;-13.00;796
06/04/2023;12:35:08; 22.65; 42.22;1016.12;722;1.00;7.00;-7.00;688
06/04/2023;12:35:08; 22.65; 42.22;1016.12;745;-1.00;4.00;-11.00;945
06/04/2023;12:35:08; 22.65; 42.22;1016.12;715;1.00;-3.00;-12.00;688
06/04/2023;12:35:08; 22.65; 42.22;1016.12;726;0.00;10.00;-12.00;894
06/04/2023;12:35:08; 22.65; 42.22;1016.12;727;-1.00;-1.00;-13.00;759
06/04/2023;12:35:08; 22.65; 42.22;1016.12;749;1.00;9.00;-10.00;915
06/04/2023;12:35:08; 22.65; 42.22;1016.12;716;1.00;2.00;-13.00;836
06/04/2023;12:35:08; 22.65; 42.22;1016.12;730;-1.00;9.00;-10.00;898
06/04/2023;12:35:08; 22.65; 42.22;1016.12;752;0.00;5.00;-14.00;781
06/04/2023;12:35:08; 22.65; 42.22;1016.12;722;0.00;8.00;-7.00;731
06/04/2023;12:35:08; 22.65; 42.22;1016.12;711;0.00;3.00;-12.00;
06/04/2023;12:35:08; 22.65; 42.22;1016.12;727;2.00;7.00;-10.00;684
06/04/2023;12:35:08; 22.65; 42.22;1016.12;735;0.00;9.00;-12.00;648
06/04/2023;12:35:08; 22.65; 42.22;1016.12;728;1.00;3.00;-8.00;809
06/04/2023;12:35:08; 22.65; 42.22;1016.12;731;1.00;11.00;-11.00;928
06/04/2023;12:35:08; 22.65; 42.22;1016.12;739;1.00;1.00;-9.00;1006
06/04/2023;12:35:08; 22.65; 42.22;1016.12;716;0.00;8.00;-10.00;718
06/04/2023;12:35:08; 22.65; 42.22;1016.12;729;1.00;2.00;-14.00;683
06/04/2023;12:35:08; 22.65; 42.22;1016.12;742;1.00;9.00;-9.00;980
06/04/2023;12:35:08; 22.65; 42.22;1016.12;758;0.00;5.00;-13.00;1027
06/04/2023;12:35:08; 22.65; 42.22;1016.12;726;1.00;8.00;-9.00;937
06/04/2023;12:35:08; 22.65; 42.22;1016.12;723;-1.00;5.00;-12.00;823
06/04/2023;12:35:08; 22.65; 42.22;1016.12;736;1.00;5.00;-8.00;933
06/04/2023;12:35:08; 22.65; 42.22;1016.12;703;0.00;11.00;-12.00;914
06/04/2023;12:35:08; 22.65; 42.22;1016.12;730;1.00;-1.00;-8.00;875
06/04/2023;12:35:08; 22.65; 42.22;1016.12;731;1.00;8.00;-9.00;1138
06/04/2023;12:35:08; 22.65; 42.22;1016.12;732;1.00;2.00;-10.00;
;; 22.71; 42.22;1016.12;746;1.00;0.00;-11.00;730
06/04/2023;12:35:11; 22.71; 42.22;1016.12;727;1.00;0.00;-11.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;711;1.00;8.00;-8.00;838
06/04/2023;12:35:11; 22.71; 42.22;1016.12;745;0.00;4.00;-12.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;728;1.00;-4.00;-12.00;724
06/04/2023;12:35:11; 22.71; 42.22;1016.12;737;2.00;6.00;-8.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;720;0.00;0.00;0.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;714;0.00;9.00;-11.00;818
06/04/2023;12:35:11; 22.71; 42.22;1016.12;740;0.00;-2.00;-12.00;772
06/04/2023;12:35:11; 22.71; 42.22;1016.12;721;0.00;2.00;-9.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;704;0.00;0.00;0.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;736;0.00;10.00;-12.00;1028
06/04/2023;12:35:11; 22.71; 42.22;1016.12;719;1.00;2.00;-14.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;729;1.00;0.00;-10.00;915
06/04/2023;12:35:11; 22.71; 42.22;1016.12;734;0.00;0.00;0.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;725;0.00;8.00;-11.00;796
06/04/2023;12:35:11; 22.71; 42.22;1016.12;752;0.00;4.00;-15.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;736;1.00;2.00;-12.00;739
06/04/2023;12:35:11; 22.71; 42.22;1016.12;719;0.00;0.00;0.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;728;0.00;8.00;-9.00;885
06/04/2023;12:35:11; 22.71; 42.22;1016.12;713;-1.00;2.00;-12.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;696;1.00;-3.00;-11.00;648
06/04/2023;12:35:11; 22.71; 42.22;1016.12;726;0.00;0.00;0.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;714;0.00;0.00;0.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;706;0.00;0.00;0.00;761
06/04/2023;12:35:11; 22.71; 42.22;1016.12;759;-1.00;8.00;-12.00;
06/04/2023;12:35:11; 22.71; 42.22;1016.12;738;0.00;-5.00;-12.00;990
06/04/2023;12:35:11; 22.71; 42.22;1016.12;718;2.00;2.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;733;0.00;0.00;0.00;856
06/04/2023;12:35:12; 22.71; 42.22;1016.12;722;2.00;10.00;-12.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;705;1.00;1.00;-14.00;858
06/04/2023;12:35:12; 22.71; 42.22;1016.12;729;1.00;1.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;711;0.00;7.00;-8.00;859
06/04/2023;12:35:12; 22.71; 42.22;1016.12;738;1.00;2.00;-13.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;718;0.00;0.00;0.00;941
06/04/2023;12:35:12; 22.71; 42.22;1016.12;710;2.00;0.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;744;0.00;7.00;-9.00;749
06/04/2023;12:35:12; 22.71; 42.22;1016.12;724;0.00;3.00;-13.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;745;2.00;0.00;-12.00;916
06/04/2023;12:35:12; 22.71; 42.22;1016.12;726;0.00;0.00;0.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;717;1.00;9.00;-10.00;745
06/04/2023;12:35:12; 22.71; 42.22;1016.12;734;-1.00;5.00;-12.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;711;1.00;-5.00;-12.00;886
06/04/2023;12:35:12; 22.71; 42.22;1016.12;735;1.00;5.00;-9.00;896
06/04/2023;12:35:12; 22.71; 42.22;1016.12;716;0.00;12.00;-13.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;756;1.00;-1.00;-13.00;1060
06/04/2023;12:35:12; 22.71; 42.22;1016.12;739;0.00;0.00;0.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;729;1.00;-2.00;-8.00;1282
06/04/2023;12:35:12; 22.71; 42.22;1016.12;741;0.00;7.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;719;0.00;3.00;-13.00;1219
06/04/2023;12:35:12; 22.71; 42.22;1016.12;733;1.00;2.00;-10.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;715;0.00;6.00;-10.00;1036
06/04/2023;12:35:12; 22.71; 42.22;1016.12;750;0.00;1.00;-13.00;1009
06/04/2023;12:35:12; 22.71; 42.22;1016.12;728;1.00;1.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;711;0.00;0.00;0.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;745;0.00;11.00;-8.00;697
06/04/2023;12:35:12; 22.71; 42.22;1016.12;727;0.00;6.00;-11.00;951
06/04/2023;12:35:12; 22.71; 42.22;1016.12;739;2.00;-3.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;718;2.00;7.00;-9.00;950
06/04/2023;12:35:12; 22.71; 42.22;1016.12;743;0.00;9.00;-12.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;728;0.00;-2.00;-12.00;839
06/04/2023;12:35:12; 22.71; 42.22;1016.12;706;0.00;2.00;-8.00;974
06/04/2023;12:35:12; 22.71; 42.22;1016.12;730;-1.00;10.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;711;0.00;2.00;-14.00;1022
06/04/2023;12:35:12; 22.71; 42.22;1016.12;741;0.00;0.00;-10.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;723;0.00;0.00;0.00;715
06/04/2023;12:35:12; 22.71; 42.22;1016.12;746;0.00;5.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;725;1.00;0.00;-13.00;921
06/04/2023;12:35:12; 22.71; 42.22;1016.12;702;2.00;1.00;-11.00;682
06/04/2023;12:35:12; 22.71; 42.22;1016.12;712;1.00;7.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;701;1.00;-1.00;-12.00;927
06/04/2023;12:35:12; 22.71; 42.22;1016.12;736;2.00;-5.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;708;1.00;8.00;-9.00;792
06/04/2023;12:35:12; 22.71; 42.22;1016.12;744;-1.00;10.00;-12.00;848
06/04/2023;12:35:12; 22.71; 42.22;1016.12;723;-1.00;-2.00;-12.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;738;0.00;3.00;-9.00;739
06/04/2023;12:35:12; 22.71; 42.22;1016.12;713;0.00;10.00;-12.00;691
06/04/2023;12:35:12; 22.71; 42.22;1016.12;735;1.00;1.00;-13.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;715;1.00;1.00;-8.00;614
06/04/2023;12:35:12; 22.71; 42.22;1016.12;725;0.00;7.00;-10.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;709;1.00;2.00;-14.00;902
06/04/2023;12:35:12; 22.71; 42.22;1016.12;745;1.00;4.00;-11.00;962
06/04/2023;12:35:12; 22.71; 42.22;1016.12;721;-1.00;10.00;-10.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;754;-1.00;1.00;-13.00;1040
06/04/2023;12:35:12; 22.71; 42.22;1016.12;734;1.00;-3.00;-11.00;720
06/04/2023;12:35:12; 22.71; 42.22;1016.12;732;1.00;9.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;715;0.00;7.00;-12.00;846
06/04/2023;12:35:12; 22.71; 42.22;1016.12;743;0.00;-4.00;-12.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;724;1.00;4.00;-9.00;633
06/04/2023;12:35:12; 22.71; 42.22;1016.12;747;1.00;10.00;-12.00;776
06/04/2023;12:35:12; 22.71; 42.22;1016.12;740;0.00;1.00;-12.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;742;0.00;1.00;-8.00;705
06/04/2023;12:35:12; 22.71; 42.22;1016.12;721;0.00;6.00;-9.00;918
06/04/2023;12:35:12; 22.71; 42.22;1016.12;716;1.00;1.00;-13.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;731;1.00;4.00;-10.00;830
06/04/2023;12:35:12; 22.71; 42.22;1016.12;713;-1.00;8.00;-9.00;973
06/04/2023;12:35:12; 22.71; 42.22;1016.12;734;0.00;0.00;-13.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;706;1.00;0.00;-11.00;598
06/04/2023;12:35:12; 22.71; 42.22;1016.12;733;0.00;11.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;711;-1.00;5.00;-12.00;788
06/04/2023;12:35:12; 22.71; 42.22;1016.12;740;0.00;-5.00;-10.00;458
06/04/2023;12:35:12; 22.71; 42.22;1016.12;717;1.00;6.00;-8.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;729;0.00;9.00;-12.00;1008
06/04/2023;12:35:12; 22.71; 42.22;1016.12;708;0.00;-2.00;-12.00;867
06/04/2023;12:35:12; 22.71; 42.22;1016.12;731;0.00;1.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;708;0.00;7.00;-11.00;889
06/04/2023;12:35:12; 22.71; 42.22;1016.12;735;0.00;2.00;-14.00;653
06/04/2023;12:35:12; 22.71; 42.22;1016.12;712;0.00;3.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;719;-1.00;6.00;-9.00;763
06/04/2023;12:35:12; 22.71; 42.22;1016.12;700;1.00;-2.00;-12.00;764
06/04/2023;12:35:12; 22.71; 42.22;1016.12;721;2.00;1.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;702;1.00;11.00;-9.00;799
06/04/2023;12:35:12; 22.71; 42.22;1016.12;731;2.00;-4.00;-10.00;776
06/04/2023;12:35:12; 22.71; 42.22;1016.12;741;1.00;9.00;-8.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;722;0.00;10.00;-12.00;893
06/04/2023;12:35:12; 22.71; 42.22;1016.12;748;0.00;-2.00;-12.00;701
06/04/2023;12:35:12; 22.71; 42.22;1016.12;724;0.00;2.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;738;0.00;7.00;-13.00;849
06/04/2023;12:35:12; 22.71; 42.22;1016.12;717;0.00;0.00;-15.00;822
06/04/2023;12:35:12; 22.71; 42.22;1016.12;737;0.00;3.00;-10.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;716;0.00;7.00;-11.00;690
06/04/2023;12:35:12; 22.71; 42.22;1016.12;751;1.00;0.00;-15.00;840
06/04/2023;12:35:12; 22.71; 42.22;1016.12;732;2.00;2.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;737;0.00;10.00;-9.00;849
06/04/2023;12:35:12; 22.71; 42.22;1016.12;712;-1.00;1.00;-13.00;692
06/04/2023;12:35:12; 22.71; 42.22;1016.12;734;1.00;-3.00;-11.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;712;0.00;9.00;-9.00;967
06/04/2023;12:35:12; 22.71; 42.22;1016.12;735;1.00;-1.00;-11.00;1000
06/04/2023;12:35:12; 22.71; 42.22;1016.12;715;1.00;5.00;-9.00;
06/04/2023;12:35:12; 22.71; 42.22;1016.12;741;0.00;8.00;-13.00;950
06/04/2023;12:35:12; 22.71; 42.22;1016.12;717;1.00;1.00;-14.00;862
06/04/2023;12:35:13; 22.71; 42.22;1016.12;725;0.00;4.00;-10.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;704;0.00;7.00;-11.00;875
06/04/2023;12:35:13; 22.71; 42.22;1016.12;728;1.00;-1.00;-13.00;812
06/04/2023;12:35:13; 22.71; 42.22;1016.12;705;2.00;3.00;-10.00;710
06/04/2023;12:35:13; 22.71; 42.22;1016.12;733;0.00;9.00;-9.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;759;1.00;-2.00;-12.00;885
06/04/2023;12:35:13; 22.71; 42.22;1016.12;732;0.00;10.00;-9.00;1031
06/04/2023;12:35:13; 22.71; 42.22;1016.12;738;-1.00;6.00;-13.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;718;1.00;-3.00;-11.00;996
06/04/2023;12:35:13; 22.71; 42.22;1016.12;735;1.00;6.00;-9.00;915
06/04/2023;12:35:13; 22.71; 42.22;1016.12;713;0.00;9.00;-12.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;741;0.00;0.00;-12.00;839
06/04/2023;12:35:13; 22.71; 42.22;1016.12;717;0.00;3.00;-8.00;888
06/04/2023;12:35:13; 22.71; 42.22;1016.12;748;0.00;7.00;-10.00;944
06/04/2023;12:35:13; 22.71; 42.22;1016.12;727;1.00;0.00;-13.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;723;1.00;7.00;-10.00;935
06/04/2023;12:35:13; 22.71; 42.22;1016.12;707;1.00;-2.00;-13.00;923
06/04/2023;12:35:13; 22.71; 42.22;1016.12;726;1.00;0.00;-10.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;750;0.00;11.00;-9.00;896
06/04/2023;12:35:13; 22.71; 42.22;1016.12;731;0.00;3.00;-13.00;815
06/04/2023;12:35:13; 22.71; 42.22;1016.12;748;2.00;-4.00;-10.00;824
06/04/2023;12:35:13; 22.71; 42.22;1016.12;727;2.00;7.00;-9.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;744;0.00;9.00;-13.00;951
06/04/2023;12:35:13; 22.71; 42.22;1016.12;720;0.00;3.00;-9.00;862
06/04/2023;12:35:13; 22.71; 42.22;1016.12;724;-1.00;7.00;-12.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;703;0.00;1.00;-14.00;833
06/04/2023;12:35:13; 22.71; 42.22;1016.12;732;0.00;5.00;-9.00;821
06/04/2023;12:35:13; 22.71; 42.22;1016.12;756;-1.00;8.00;-10.00;759
06/04/2023;12:35:13; 22.71; 42.22;1016.12;731;0.00;-1.00;-13.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;737;2.00;2.00;-10.00;648
06/04/2023;12:35:13; 22.71; 42.22;1016.12;716;-1.00;0.00;-13.00;814
06/04/2023;12:35:13; 22.71; 42.22;1016.12;732;0.00;-4.00;-11.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;707;1.00;9.00;-10.00;938
06/04/2023;12:35:13; 22.71; 42.22;1016.12;736;1.00;8.00;-13.00;1047
06/04/2023;12:35:13; 22.71; 42.22;1016.12;714;2.00;-2.00;-11.00;677
06/04/2023;12:35:13; 22.71; 42.22;1016.12;723;1.00;3.00;-8.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;750;0.00;0.00;-14.00;925
06/04/2023;12:35:13; 22.71; 42.22;1016.12;729;-1.00;3.00;-9.00;604
06/04/2023;12:35:13; 22.71; 42.22;1016.12;738;-1.00;5.00;-10.00;934
06/04/2023;12:35:13; 22.71; 42.22;1016.12;712;1.00;0.00;-13.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;743;2.00;6.00;-10.00;760
06/04/2023;12:35:13; 22.71; 42.22;1016.12;715;0.00;12.00;-11.00;806
06/04/2023;12:35:13; 22.71; 42.22;1016.12;732;1.00;-3.00;-10.00;658
06/04/2023;12:35:13; 22.71; 42.22;1016.12;740;0.00;8.00;-10.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;718;0.00;4.00;-14.00;919
06/04/2023;12:35:13; 22.71; 42.22;1016.12;726;0.00;-3.00;-12.00;491
06/04/2023;12:35:13; 22.71; 42.22;1016.12;704;-1.00;6.00;-10.00;948
06/04/2023;12:35:13; 22.71; 42.22;1016.12;746;1.00;1.00;-13.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;721;2.00;4.00;-9.00;828
06/04/2023;12:35:13; 22.71; 42.22;1016.12;728;0.00;5.00;-11.00;975
06/04/2023;12:35:13; 22.71; 42.22;1016.12;748;1.00;-2.00;-14.00;612
06/04/2023;12:35:13; 22.71; 42.22;1016.12;721;1.00;4.00;-10.00;
06/04/2023;12:35:13; 22.71; 42.22;1016.12;738;-1.00;9.00;-11.00;1017
;; 22.70; 42.22;1016.14;742;1.00;-3.00;-13.00;
06/04/2023;12:35:18; 22.70; 42.22;1016.14;725;1.00;7.00;-10.00;801
06/04/2023;12:35:18; 22.70; 42.22;1016.14;733;0.00;9.00;-12.00;
06/04/2023;12:35:18; 22.70; 42.22;1016.14;719;0.00;0.00;0.00;893
06/04/2023;12:35:18; 22.70; 42.22;1016.14;709;1.00;-3.00;-12.00;
06/04/2023;12:35:18; 22.70; 42.22;1016.14;728;2.00;2.00;-8.00;949
